peraturan akademik perak pasal 29 pens,"Pasal 29
Indeks Prestasi Semester

(1) Kemajuan belajar tiap semester untuk menyelesaikan beban studi diukur pada setiap akhir semester.
(2) Ukuran keberhasilan seperti yang termaksud pada ayat (1) dinyatakan dengan Indeks Prestasi rata-rata per Semester (IPS) yang dihitung sebagai berikut: 
IPS = (N1K1 + N2K2 + ... + NnKn) / (K1 + K2 + ... + Kn)
dimana :
Ni = Nilai bobot hasil akhir evaluasi masing-masing mata kuliah selama satu semester.
Ki = Besar sks masing-masing mata kuliah.
ni = Total mata kuliah yang diambil per semester.

(3) Mahasiswa jenjang Diploma dan Sarjana Terapan dinyatakan naik semester apabila lulus semua mata kuliah.
(4) Mahasiswa yang tidak naik semester wajib mengambil mata kuliah yang tidak lulus di Semester Antara.
(5) Mahasiswa jenjang Diploma dan Sarjana Terapan yang mempunyai IPS « 1,8 tidak diperkenankan melanjutkan pendidikan di PENS. Penghitungan IPS yang digunakan tidak termasuk mata kuliah Kerja Praktik dan Proyek AkhirLaporan hasil prestasi belajar setiap mahasiswa Program Diploma dan Sarjana Terapan dalam satu semester disampaikan kepada orang tua/wali melalui mahasiswa yang bersangkutan.
(6) Laporan hasil prestasi belajar setiap mahasiswa Program Magister Terapan dan Doktor Terapan dalam satu semester disampaikan kepada mahasiswa yang bersangkutan. "
peraturan akademik perak pasal 30 pens,"Pasal 30
Tidak Naik Semester

(1) Mahasiswa yang tidak naik semester tidak boleh mengambil beban sks untuk percepatan studi.
(2) Apabila pada Semester Antara mahasiswa mendapatkan nilai D atau E, maka mahasiswa yang dimaksud pada ayat (1) tidak diperkenankan mengikuti kegiatan perkuliahan satu semester berikutnya. "
peraturan akademik perak pasal 31 pens,"Pasal 31
Kelulusan

Seorang mahasiswa dinyatakan lulus dari PENS apabila telah memenuhi ketentuan sebagai berikut :
a. Telah lulus semua mata kuliah untuk program Diploma dan Sarjana Terapan, dan dengan nilai E-TEFL (TOEBFL versi PENS) atau TOEFL-ITP (Institutional Testing Program) yang disetujui minimal 450.
b. Telah lulus semua mata kuliah untuk program Magister Terapan dengan nilai E-TEFL (TOEFL versi PENS) atau TOEFL-ITP (Institutional Testing Program) yang disetujui minimal 475, dan telah diterima makalah ilmiahnya minimal 1 buah publikasi jurnal ilmiah nasional terakreditasi atau jurnal ilmiah internasional.
c. Telah lulus semua mata kuliah untuk program Doktor Terapan dengan nilai E-TEFL (TOEPL versi PENS) atau TOEFL-ITP (Institutional Testing Program) yang disetujui minimal 500, dan telah diterima makalah ilmiahnya minimal 1 (satu) buah publikasi jurnal ilmiah internasional dan 1 (satu) buah jurnal nasional terakreditasi.
d. Indek Prestasi Kumulatif (IPK) lebih besar atau sama dengan 2,0 (dua koma nol) untuk program Diploma dan Sarjana Terapan.
e. Indek Prestasi Kumulatif (IPK) lebih besar atau sama dengan 3,0 (tiga koma nol) untuk program Pascasarjana Terapan.
(2) Kepada lulusan setiap jenjang diberikan predikat kelulusan sesuai dengan prestasi belajarnya, yang dinyatakan dengan Indek Prestasi Kumulatif (IPK).
(3) IPK dihitung dengan rumus sebagai berikut : 
IPK (N1K1 + N2K2 + ... + NnKn) / (K1 + K2 + ... + Kn)
dimana :
Ni = Nilai bobot hasil akhir evaluasi mata kuliah yang telah ditempuh
Ki = Besar sks mata kuliah
n = Jumlah mata kuliah selama masa studi

(5) Predikat kelulusan adalah :
a. Program Diploma 3
Dengan Pujian : 3,51 <= IPK <= 4,00 dan masa studi 3 tahun
Sangat memuaskan : 3,01 <= IPK <= 3,50 dan masa studi 3 tahun atau 3,51 <= IPK <= 4,00 dan masa studi > 3 tahun
Memuaskan : 2,76 <= IPK <= 3,00, dan masa studi 3 tahun atau 3,01 <= IPK <= 3,50 dan masa studi > 3 tahun
b. Program Sarjana Terapan Program Magister Terapan
Dengan Pujian : 3,51 <= IPK <= 4,00 dan masa studi <= 4 tahun
Sangat memuaskan : 3,01 <= IPK <= 3,50 dan masa studi 4 tahun atau 3,51 <= IPK <= 4,00 dan masa studi > 4 tahun
Memuaskan : 2,76 <= IPK <= 3,00: dan masa studi 4 tahun atau 3,01 <= IPK <= 3,50 dan masa studi > 4 tahun
c. Program Magister Tenapan Program Doktor Terapan
Dengan Pujian : 3.76 <= IPK <= 4,00 dan masa studi <= 2 tahun
Sangat memuaskan : 3.76 <= IPK <= 4,00 dan masa studi > 2 tahun atau 3.51 <= IPK <= 3,75 dan masa studi <= 2 tahun
Memuaskan : 3.51 <= IPK <= 3,75 dan masa studi > 2 tahun atau 3.00 <= IPK <= 3,50
d. Program Doktor Terapan
Dengan Pujian : 3.76 <= IPK <= 4,00 dan masa studi <= 4 tahun
Sangat memuaskan : 3.76 <= IPK <= 4,00 dan masa studi > 4 tahun atau 3.51 <= IPK <= 3,75 dan masa studi <= 4 tahun
Memuaskan : 3.51 <= IPK <= 3,75 dan masa studi > 4 tahun atau 3.00 <= IPK <= 3,50 "
peraturan akademik perak pasal 32 pens,"Pasal 32
Berhenti Studi Sementara (Cuti)

(1) Cuti hanya diberikan kepada mahasiswa semester 3 (tiga) keatas.
(2) Mahasiswa yang bermaksud cuti, berlaku ketentuan-ketentuan sebagai berikut :
a. Mengajukan permohonan tertulis kepada Direktur pada masa pendaftaran ulang dan paling lambat 4 (empat) minggu sebelum semester berakhir,
b. Permohonan harus mendapat persetujuan dari Kaprodi dengan disertai dokumen-dokumen penunjang yang mendukung permohonan cuti,
c. Mendapat jjin tertulis dari Direktur/ Wakil Direktur bidang Akademik,
d. Lama masa cuti tidak diperhitungkan sebagai masa studi semester,
e. Mahasiswa yang bersangkutan dapat melakukan daftar ulang sebagai mahasiswa PENS dengan menunjukkan surat ijin cuti yang dikeluarkan oleh Direktur/ Wakil Direktur bidang Akademik,
f. Apabila setelah masa cuti berakhir mahasiswa tidak mendaftar kembali, maka dianggap mengundurkan diri.
(3) Pengajuan cuti hanya dapat diberikan 2 (dua) kali kepada setiap mahasiswa baik program Diploma, Sarjana Terapan, maupun mahasiswa program Pascasarjana Terapan. Satu pengajuan cuti memiliki durasi selama 1 (satu) semester.
(4) Proses pengaktifan kembali mahasiswa yang telah menjalankan cuti selama satu semester harus mengikuti semua prosedur daftar ulang mahasiswa.
(5) Mahasiswa yang telah diaktifkan kembali dari cuti, sebagaimana dimaksud pada ayat (4), hanya wajib mengikuti perkuliahan pada mata kuliah yang belum lulus saja pada semester aktif dan berhak melakukan perbaikan nilai mata kuliah pada semester tersebut. "
peraturan akademik perak pasal 33 pens,"Pasal 33
Berhenti Studi Tanpa Ijin

Mahasiswa yang menghentikan studi tanpa ijin dari Direktur/Wakil Direktur bidang Akademik tidak akan dipertimbangkan untuk diterima kembali bila yang bersangkutan berkeinginan melanjutkan studi. "
peraturan akademik perak pasal 34 pens,"Pasal 34
Kegiatan Ekstra Kurikuler

(1) Kegiatan ekstra kurikuler adalah kegiatan di luar jam kuliah bagi mahasiswa, meliputi kegiatan-kegiatan latihan kepemimpinan, kewirausahaan,
manajemen, seni, olah raga, dan kegiatan lain yang mendapat ijin dari pimpinan PENS.
(2) Kegiatan ekstra kurikuler direncanakan dan dikelola oleh Unit Kegiatan Kemahasiswaan dan/atau PENS.
(3) Penggunaan fasilitas PENS untuk menunjang kegiatan ekstra kurikuler harus seijin Pimpinan PENS."
peraturan akademik perak pasal 35 pens,"Pasal 35
Ketentuan Pemberian Sanksi

(1) PENS melakukan tindakan atau memberi sanksi kepada mahasiswa, kelompok dan/atau organisasi mahasiswa yang terbukti melakukan
pelanggaran terhadap peraturan yang berlaku.
(2) Sanksi dijatuhkan berdasar pada jenis kesalahan/pelanggaran yang dilakukan.
(3) Jenis sanksi berdasarkan urutan yang paling ringan sampai dengan paling berat adalah :
a) Sanksi administratif terdiri dari :
1) Teguran secara lisan,
2) Peringatan tertulis,
3) Pencabutan fasilitas,
4) Ganti rugi,
5) Penghentian pelayanan administrasi selama waktu tertentu

(b) Sanksi akademik terdiri dari:
1) Peringatan,
2) Peringatan keras,
3) Tidak diijinkan mengikuti kegiatan akademik tertentu,
4) Pengurangan nilai,
5) Pembatalan nilai dan dinyatakan tidak lulus,
6) Tidak mendapatkan pelayanan akademik selama waktu tertentu,
7) Dicabut status kemahasiswaannya selama waktu tertentu,
8) Dicabut status kemahasiswaannya secara permanen. "
peraturan akademik perak pasal 36 pens,"Pasal 36
Pencabutan Status Kemahasiswaan

Jenis pelanggaran yang dapat dikenai sanksi dicabut status kemahasiswaannya secara permanen dari PENS adalah bila terbukti:
(1) Melakukan pemalsuan,
(2) Melakukan pelanggaran lain berupa:
a) Memaksa menakut-nakuti/mengancam/mengintimidasi,
b) Melawan/menghalang-halangi petugas yang sedang menjalankan tugas,
c) Melakukan perpeloncoan dan sejenisnya,
d) Mengganggu secara langsung jalannya kegiatan PENS dengan cara kekerasan,
e) Menghasut atau mengadu domba,
f) Berkelahi di dalam kampus,
g) Melakukan pencurian,
h) Merusak barang/perlengkapan/gedung milik PENS,
i) Melakukan pembunuhan,
j) Menggunakan/mengedarkan narkotika, psikotropika, minuman keras atau sejenisnya,
k) Melakukan tindakan dengan sengaja yang mengakibatkan kerugian/penderitaan/kecelakaan orang lain,
l) Membawa, menyimpan atau menggunakan senjata atau bahan peledak tanpa ijin instansi terkait,
m) Melakukan tindakan asusila,
n) Melakukan perjudian,
o) Melakukan pelanggaran terhadap peraturan yang berlaku di PENS secara sistematis atau sengaja,
p) Melakukan pelanggaran terhadap hukum yang berlaku di Negara Kesatuan Republik Indonesia. "
peraturan akademik perak pasal 37 pens,"Pasal 37
Kewenangan Memberi Sanksi

(1) Pemeriksaan terhadap mahasiswa atau organisasi yang melakukan tindakan/perbuatan pelanggaran terhadap ketentuan dan peraturan yang berlaku di PENS, dilaksanakan oleh Tim Khusus yang dibentuk oleh Direktur.
(2) Pelanggaran dalam kegiatan akademik oleh mahasiswa dan diketahui secara langsung oleh dosen yang bertanggung jawab saat itu, maka mahasiswa tersebut dapat dikenai sanksi secara langsung oleh dosen yang bersangkutan.
(3) Sanksi ditetapkan dengan Surat Keputusan yang dikeluarkan oleh pejabat yang berwenang sesuai dengan tingkat pelanggarannya."
peraturan akademik perak pasal 38 pens,"Pasal 38
Hal-hal Lain

Hal-hal lain yang belum diatur dalam Peraturan Akademik ini akan diatur dalam Peraturan tersendiri. "
